gene,logFC_unadj,logFC_adj,se_unadj,se_adj,p_unadj,p_adj,CCI,CCI_signed,FDR_unadj,FDR_adj
SSU72,0.07108038621572459,0.17370540596138942,0.07287540687700066,0.07808788549284502,0.33952519952661986,0.03843205848568374,,,0.6896353765920984,0.19779335834151973
SSX2IP,0.3321903950285206,0.36945890645067336,0.13184725205680067,0.11504268387458652,0.01915075793388984,0.004594235226245953,0.11219021374459978,0.11219021374459978,0.2448263185041987,0.09027088497608828
ST13,-0.13061718960248958,0.04306880902420354,0.10167232786609864,0.07226509875974425,0.21169003873520076,0.5582201443136494,1.0,1.3297330860913168,0.5751685736201352,0.7486027134261295
ST14,0.45457350450115597,0.6543836502337247,0.32948708699762025,0.22067413834059024,0.18096423080474988,0.007947376243737767,0.439555195703362,0.439555195703362,0.5416153947924494,0.1090869816823919
ST20,0.44324654357635546,0.5825524230090179,0.17726845810367514,0.1748533116270276,0.01997537301843532,0.0035059570392546795,0.31428531468890075,0.31428531468890075,0.24788644173557128,0.08555508069387013
ST3GAL1,-0.18211293647554608,-0.07155652552542562,0.09238429030989499,0.11282754174538302,0.060842896164923055,0.5335049980303903,0.6070760984350272,0.6070760984350272,0.3667694139371399,0.7313753200128338
ST3GAL2,-0.017293145474968574,0.035026128856739044,0.12141330308444001,0.12768002266112952,0.887979119927157,0.7867934645224923,,,0.9661119547851525,0.8917740576001635
ST3GAL3,-0.08096799553320888,0.062031881431400274,0.11285099971023843,0.12608661810272034,0.4803039983886016,0.6283707134234432,,,0.7869670555135017,0.7969831173245041
ST3GAL4,0.1546584514895049,-0.04417516434151582,0.2267570636325858,0.12801987949967983,0.5020220942709113,0.733836199524712,1.0,-1.285630458058178,0.8008592753872729,0.8628767240221019
ST3GAL5,0.09243592996796188,-0.08406016354989002,0.13048607245048652,0.1727682695880665,0.48581707611844327,0.6321432060154075,,,0.7904524651042131,0.7998385256591136
ST3GAL6,-0.29715780176781187,-0.4370287283857378,0.318532194465934,0.20304740298808666,0.36056374995848584,0.04443556687789581,0.4706957912120238,-0.4706957912120238,0.7050893325207224,0.20985809106940786
ST6GAL1,-0.06492546320132196,0.1085275525794498,0.1758580094429448,0.1245226955505802,0.7153613387091177,0.394334682901067,,,0.9019206596327788,0.6244463807655133
ST6GALNAC1,-0.5684195062486446,0.21707328125875272,0.2872936212091445,0.2418121947705445,0.0599661856456044,0.380583726157097,1.0,1.3818892189174767,0.3645955181829185,0.6131454620620073
ST6GALNAC2,-0.24258091405034904,0.05384195407013487,0.1647822607056361,0.20091412225371766,0.15453831444506033,0.7915986853266279,1.0,1.221954617826857,0.506585073162174,0.8945290548355899
ST6GALNAC3,0.4755765803633017,0.6351860481274758,0.2432423311234921,0.2931382166942392,0.06282269283506642,0.043164152639967084,0.33561254770418997,0.33561254770418997,0.3684526466860886,0.20722892127551765
ST6GALNAC4,0.21842546148876726,-0.02659106916128234,0.16520566785100532,0.14870455157229273,0.19911948941789961,0.8599735107835431,1.0,-1.1217397870195174,0.5615393480911872,0.9322994360459247
ST6GALNAC6,0.2075383804316903,0.13092037728063147,0.19715211305090857,0.1518973170910528,0.30342132361515267,0.39949002039843085,0.3691751038612208,-0.3691751038612208,0.6601246770806326,0.6291873127885339
ST7,0.24391132984104774,0.1347901223650883,0.13273471985627233,0.1479854402987388,0.07907749145091071,0.37379437984214325,0.44738064257642973,-0.44738064257642973,0.3978802631124067,0.6078088969600413
ST7-OT4,0.25824603336019647,0.19386641958662382,0.07706842791747136,0.0821513353075105,0.0027688635684216868,0.029131464728597956,0.2492956539772955,-0.2492956539772955,0.14352775071074822,0.17606779976651027
ST7L,-0.03369074503142861,0.04320439586633645,0.08115728907456891,0.0942880827338989,0.6818944864111989,0.6519941436689551,,,0.8857216426754159,0.8122671708801603
ST8SIA1,-0.15609399306333477,0.14659026047329687,0.27979560560718497,0.27291705014142076,0.5823125125045943,0.5974167762684892,1.0,1.9391153214577463,0.8470794008138735,0.7758617967880853
ST8SIA4,0.3412739535297813,0.25845523452652375,0.10612020181278024,0.13550086616679027,0.003830092441091463,0.07170058283603617,0.242675182640419,-0.242675182640419,0.15256534890347662,0.2628288235860835
ST8SIA6,0.4384404236954936,0.24084326570332776,0.21334541106749058,0.187260590074,0.05140075488380606,0.21384731152222913,0.4506818881495319,-0.4506818881495319,0.3470276954019675,0.4501447609524747
STAB1,0.523824299571578,0.7990653140828772,0.485979180098339,0.3454617065369871,0.29226554017309136,0.03208307496428252,0.5254452967080977,0.5254452967080977,0.6497261162819695,0.18201725118540144
STAC3,0.14774747027910165,0.04517838964575425,0.33746517573781276,0.1347040849497151,0.6656041409783792,0.741005855689872,0.694218861680608,-0.694218861680608,0.8793490105563626,0.8675979311519878
STAG1,-0.05804340834950215,0.014652378435349086,0.083340724407789,0.08827864458211432,0.49312048511173145,0.8699271331031007,,,0.7951507331690028,0.9380203739796673
STAG2,-0.007669523640069261,0.09429415769876408,0.06765278126501993,0.08773995599006891,0.9107241436427749,0.295968018118747,,,0.9725031320461831,0.53491766302673
STAG3,0.6497489387589257,1.1991817682214772,0.2855953812187345,0.25225825366973914,0.03254120886893442,0.00013811331752538558,0.8456078905061603,0.8456078905061603,0.29346910814023347,0.03659172168418713
STAM,-0.011889498802187027,0.06668825239148075,0.06714493247247151,0.08143711828459638,0.8610017961358751,0.4230005412335084,,,0.9573540874739151,0.647309038016025
STAM2,0.2322532617914062,0.24958782914627894,0.08534827922649704,0.11228157000008217,0.01217681238422076,0.03855763456722411,0.0746364861408984,0.0746364861408984,0.21172513067537288,0.19779335834151973
STAMBP,0.08622814889812995,0.19852387560269588,0.06253864665335199,0.05348263584159522,0.18122033113686925,0.0014789633670345295,,,0.5417829048478111,0.06945673808177673
STAMBPL1,0.25211829261001323,0.5824974910148936,0.19518322028254195,0.14521893859973586,0.2092908928722249,0.0007468944651785415,1.0,1.310413437219029,0.5737682080096459,0.05944019893587876
STAP1,0.5964847031971496,0.6003066345091465,0.24532751281438386,0.20481092833579828,0.023242326912115474,0.00857302148443855,0.00640742552409361,0.00640742552409361,0.2604606882009871,0.1114662387862955
STARD10,-0.3629542244850937,-0.37168707501860265,0.15988083943081266,0.1746010484403301,0.03288230177744388,0.0465751374792278,0.02406047359249741,-0.02406047359249741,0.2952444377489753,0.2141939230981281
STARD3,0.10362413839368605,0.1442404611538374,0.1036897712215985,0.09220732152608253,0.32801568283710647,0.1342489289152268,0.3919581227864391,0.3919581227864391,0.6796244283070112,0.35621911797877065
STARD3NL,0.24715719775922976,0.03469447630761138,0.14808939478023742,0.13038938315576726,0.10868011260069484,0.793040847392719,0.8596258712181658,-0.8596258712181658,0.44358378578476737,0.8950392323325569
STARD4,0.5335452230373974,0.5162358624117693,0.1412417991562891,0.17443962256875026,0.0009758607961091504,0.00805316624533446,0.03244216212280621,-0.03244216212280621,0.10689741804045652,0.1092371791999917
STARD4-AS1,-0.3415342863223309,-0.23137563272940695,0.13139493351972195,0.16657063900955077,0.016035146293765894,0.18088369418089403,0.32254054132930937,0.32254054132930937,0.23265121195535618,0.41232144825028405
STARD5,0.014557405711841746,0.26677490477171845,0.12371698824610647,0.12933649802511363,0.9073530663098609,0.05308762638563545,,,0.9720238330780668,0.22753076258206
STARD7,0.1447359631513257,0.14741824966978426,0.08872923336890771,0.11021360369825486,0.1164649707772528,0.19682921719176133,0.018532273942545644,0.018532273942545644,0.45637636720477953,0.4307175062403367
STARD8,0.032438578241508496,-0.18277491056994538,0.17451472351212152,0.13892551119699012,0.8541694508824575,0.20395257646447676,,,0.9545691988281811,0.4389052965283228
STARD9,0.049379767333860854,0.10622370015734454,0.1636278735090338,0.15306824091688787,0.765530928653968,0.49610330153242954,,,0.9248142686477723,0.7050030160695985
STAT1,0.5973878254156779,0.5158706419235907,0.334062555928003,0.40624342937518876,0.08691830499437299,0.21946862097491623,0.1364560508667305,-0.1364560508667305,0.41215839255293013,0.45754897983979737
STAT2,0.3732969012466429,0.29235416877478515,0.19971348791543633,0.216257864104693,0.07438701472968848,0.19228961809444212,0.21683205031047834,-0.21683205031047834,0.39144007550910925,0.42496167619701547
STAT3,0.24337904669620472,0.30789643411020834,0.10673798505531731,0.11383543709456044,0.03219154833478971,0.01404458418279295,0.2650901476105162,0.2650901476105162,0.29238138581945095,0.13291292950526518
STAT4,0.09104005023251265,0.11053546005108111,0.2529971917040826,0.20689519667933445,0.7222453974624228,0.5993592139958013,,,0.905486529925372,0.7771532986580162
STAT5A,-0.05682939020084963,0.12140452489037584,0.10899218447533925,0.09553583848272786,0.6070673995710432,0.21914844623067203,,,0.8552658910175989,0.4571098580930155
STAT5B,-0.039656904609079266,0.17043444051852308,0.10388611200239405,0.10975171979181865,0.7061624333283064,0.13694345460905732,,,0.8974646731096865,0.35981310397479704
STAT6,0.05149655185313049,0.07755995169077737,0.13062525754152374,0.10215743048128381,0.6970419205302949,0.4570376421969744,,,0.8931203223903811,0.675636505474497
STAU1,0.18174278618146075,0.2976058680996499,0.05885167672725556,0.0710925466992477,0.005191254831993999,0.0005008676493254997,0.6375113111917733,0.6375113111917733,0.1662863506804639,0.0535354695273518
STAU2,0.0675884977876928,0.1282592207794632,0.10471008260886733,0.11411516711736215,0.5250024664101053,0.27503662484943914,,,0.8151316587678488,0.5139272945461104
STEAP3,0.12214537840482376,0.10527836080474676,0.22313139420131253,0.1855697382469546,0.5893670231949834,0.5771357513694493,0.13808969131992052,-0.13808969131992052,0.8493443107294772,0.7616552305094536
STEAP4,-0.6694378166633286,-0.6882262087921478,0.44651857465584704,0.29227418585760007,0.14741358770111598,0.029442719957980278,0.028065925857708476,-0.028065925857708476,0.49864941079031644,0.17666484649579378
STIL,0.2914076577164863,0.3613816458058743,0.14140787105151467,0.1686598127043148,0.050810169994106986,0.04530344391532153,0.240124053834805,0.240124053834805,0.3455753783496022,0.21153357534741293
STIM1,0.19923529079055638,0.2823820790294456,0.11717940895605616,0.11501625314525614,0.10256735943713892,0.023889663602614013,0.4173296202142033,0.4173296202142033,0.4365216364132025,0.16493152734052585
STIM2,0.10013661950907041,0.14260510308445262,0.13300260729393518,0.10426840944211177,0.4591521884648845,0.1873754264637406,0.4241054250042404,0.4241054250042404,0.7746830339328592,0.4198142118401006
STIP1,0.16069842588018032,0.13983845547080728,0.1272790898995553,0.17410245149174136,0.21939634043115538,0.43179503235097527,0.12980818135036754,-0.12980818135036754,0.5819978221715177,0.6547405352697623
STK10,0.028522490730043305,-0.06386561073846378,0.12384672070174206,0.09123527414982123,0.8198910562960677,0.4924039404435051,,,0.9432074959625599,0.7023623550221323
STK11,-0.054425219436951854,-0.11774730185138553,0.12516717357646245,0.1286254165083067,0.6677455100134964,0.3714397608293941,,,0.880569294655639,0.6059289719660444
STK11IP,0.05388637220209811,-0.006266333494929586,0.1549832511757951,0.09532023906382663,0.7312336372776935,0.9482717825342644,,,0.9099785914095436,0.976959995408175
STK16,0.14575059758029077,0.22392938030227233,0.09139849730499687,0.08313709457602411,0.12443634360993738,0.014389722021146812,0.536387390651449,0.536387390651449,0.4667869855774031,0.13348828226392015
STK17A,-0.14525881972662186,-0.003755073018849361,0.1976421664273562,0.15153973808765667,0.4697928596396852,0.9804892770065718,0.974149087636011,0.974149087636011,0.7810076059142105,0.9905873142918598
STK17B,0.07821579084804889,0.2520340620421786,0.10410836616848473,0.13172366255638157,0.4600956928868346,0.07089234519882594,,,0.7746839865502038,0.2615436086552251
STK19,-0.005775825167368478,0.05241107222641715,0.0633936596022016,0.06759922038323075,0.9281936884046418,0.44769321326508005,,,0.9768248786423278,0.6679826661032324
STK24,0.04133740726118536,0.07308237265825963,0.06847981009574737,0.07178095528596054,0.5519880966965753,0.3214060988971084,,,0.8309532216074763,0.5582562328227392
STK25,0.043823176712944105,0.0648989453188707,0.11746154555316435,0.10553290828926203,0.7125013640479918,0.5458738961459828,,,0.9001278645277129,0.7413485241077533
STK3,0.043994503729953706,-0.050841537066649296,0.20836490034989438,0.11275334531811101,0.8346363627623601,0.6571586199263677,,,0.9485816175437682,0.815362577392698
STK32C,-0.08950926061166198,-0.0588907524691946,0.157151789755605,0.08973297969841375,0.5744894178630987,0.5195081421360098,,,0.8442876884291806,0.7233263613118877
STK33,0.2628991091541913,0.36610259885162055,0.1844674575877987,0.19825556367260622,0.16753560603593978,0.08043880365081726,0.39255929785939303,0.39255929785939303,0.5252219273413853,0.2756875300117485
STK35,0.17645562539166063,0.22739540475077655,0.10167279815197491,0.1141375189988003,0.09602896573788408,0.060906248654796206,0.28868322699290583,0.28868322699290583,0.42674129635716235,0.24165790478940422
STK36,0.023816287848399204,-0.023251913882437334,0.1154809843409865,0.12929185716158842,0.8384216010707964,0.8591819229135127,,,0.9497631804615322,0.9316857835072625
STK38,0.04024215089777675,0.10078863831114766,0.08096254174296517,0.10243673564316964,0.6238742737186693,0.3375234800711402,,,0.8615366030724265,0.5738713726920207
