"Gene","logFC.unadj","AveExpr","P.Value.unadj","adj.P.Val.unadj","logFC.adj","P.Value.adj","adj.P.Val.adj","CCI"
"MCM8-AS1",0.0837311508181817,0.0445505319772727,0.0634967947682872,0.107685359933035,0.104145256044524,0.322967276182064,0.67340033029369,NA
"MCM9",-0.548151115969696,-0.134239127022727,0.000522957843434049,0.00194967959960442,0.142598007902618,0.662715766876395,0.8828939091686,1
"MCMBP",0.0614295084545454,0.03718727775,0.507002187505894,0.594826486879923,-0.0372422266309639,0.84667734056836,0.95446779109265,NA
"MCMDC2",-0.00592001951515149,0.0305209823636364,0.912265211996046,0.935906130503798,0.0720951798718244,0.57087369313187,0.838935617331322,NA
"MCOLN1",0.320089541727272,0.134682001886364,0.0109594775287506,0.0249031328608713,0.295254440004385,0.261180405811674,0.616006466939241,0.0775879823779051
"MCOLN2",-0.317967063848485,-0.0394526421136364,0.13996612539113,0.208873277968384,-0.148854402862336,0.76174909844174,0.921690022499221,0.53185590651846
"MCOLN3",-0.163826495727273,0.0411300066136364,0.0801959725362661,0.131242623458653,-0.0577554094369394,0.769935048861506,0.924752883735088,0.647459898470351
"MCPH1",-0.333695706072727,-0.114718289536364,0.121220204538063,0.18518187766724,-0.404238456370446,0.416863626447956,0.749358233164558,0.211398435802301
"MCPH1-AS1",-0.538605372072727,-0.0855584373090909,0.00494067095097293,0.0128230466891136,-0.848323188811836,0.0306648729589471,0.214447624664342,0.575036627553891
"MCPH1-DT",-0.178943229818182,-0.137503764909091,0.268765981267239,0.357601092209463,-0.552142883195844,0.147128977858959,0.471876738903346,1
"MCRIP1",-0.0993256846969696,0.0788873244318182,0.544471820112126,0.629007071598293,-0.157075169646747,0.662636472721219,0.8828939091686,NA
"MCRIP2",0.112702019757576,0.0331752197272727,0.140586487348859,0.209652544506626,0.178940509496408,0.267153531217165,0.621855785605072,0.587731168272874
"MCRS1",-0.216032005060606,-0.0728151109318182,0.00639322258565256,0.0159048541841345,-0.0127765695830345,0.939144394726324,0.983086043296701,0.94085797806001
"MCTP1",-0.189968652181818,-0.0464393445,0.462825381707712,0.553109498839312,-1.33545680515387,0.0131956882653466,0.133996159251772,1
"MCTP2",1.05826224078788,0.249252587772727,4.9728840080328e-07,4.97637947476759e-06,0.195962097216524,0.60202106904913,0.854229895650775,0.814826524406059
"MCTS1",-1.16509428124242,-0.290651939613636,2.49408724681496e-09,5.72086285238812e-08,-0.892296686051805,0.0159481669335397,0.149897637149693,0.234142077240062
"MCU",0.315891607896969,0.0861647207136363,0.00478154625409798,0.0124889824188188,-0.197044139653368,0.254856943976482,0.609049914796079,1
"MCUB",-0.229016080393939,-0.0614523129772727,0.013172641464766,0.0290510955778249,0.191441184476817,0.183509949994744,0.527082041982215,1
"MCUR1",-0.252718145242424,-0.082118146159091,0.0276564538836367,0.0538380649667331,-0.403632081770638,0.0931352829888119,0.377472759200242,0.597163042580294
"MDC1",-0.224779400696969,-0.00855681074999999,0.0282061578519528,0.0547434791355497,0.0426350381754291,0.839404741984433,0.951544369097548,1
"MDFI",0.252135388909091,0.0534731879545454,0.000515861391068119,0.0019262493453855,0.145417683397704,0.300811161959748,0.654290492833582,0.423255561121823
"MDFIC",0.215653394363636,0.0464195533181818,0.225605021207499,0.310165146970073,0.744331693962652,0.0701678380734398,0.326812253447831,1
"MDGA1",0.211112114878788,-0.0476118427954545,0.086634308025664,0.140290932660007,0.222206560837234,0.438897342109091,0.762500222969381,0.052552388880269
"MDGA2",-0.00608780060606062,-0.0160649244545455,0.891119339679224,0.919449847748458,-0.020379946569741,0.847148429200153,0.954626237835599,NA
"MDH1",-0.382466787151515,-0.125058554909091,5.48059032700885e-06,3.89089117131895e-05,-0.161032243976179,0.34054081950758,0.689688798242382,0.578964110385914
"MDH1B",0.104135020969697,0.102266396727273,0.191751503155213,0.271272166272248,0.184052883754654,0.327180719475786,0.677183312267573,0.767444631409954
"MDH2",-0.782685899151514,-0.220907649272727,7.80552778416354e-10,2.14526442510698e-08,-0.989913239382407,9.61912980923641e-05,0.00763292042993646,0.264764371576826
"MDK",0.264524338333333,0.0640256549772727,0.000660635521726946,0.00237386363225289,0.0962918684577911,0.554671228862545,0.830412513485674,0.6359810629733
"MDM1",-0.0962144709090908,-0.0282669431818182,0.358350568738309,0.45073485660305,-0.0200933994921094,0.933605700519485,0.981637616842809,NA
"MDM2",0.614619072666666,0.182040561409091,7.57418350795952e-07,7.1160003877024e-06,0.309609354545147,0.0962246645657269,0.383482795566665,0.496258140506712
"MDM4",-0.467118669424242,-0.172997503022727,0.00215923041629717,0.00643819680815779,-0.0336429108903305,0.915779213449548,0.977113522127275,0.927977807155946
"MDN1",-0.0257184477272727,0.0466086087045454,0.830985517683735,0.873138694886888,-0.522805847298485,0.056950131984791,0.293123660770116,NA
"MDP1",-0.571411749393939,-0.124676404590909,2.52808437919085e-07,2.78859720648867e-06,-0.2078627716177,0.258733312537044,0.613643923725963,0.63622944078737
"MDS2",-1.09129328751515,-0.307584248,2.09205264510185e-09,4.96397602623888e-08,-0.956315505941159,0.00450737487326434,0.0724266293593378,0.123686073320704
"ME1",0.0535409996060606,-0.00920609788636363,0.761671944807685,0.816971197807618,-0.303870801806764,0.384153380607937,0.724467282811887,NA
"ME2",-0.364848029363636,-0.0955974767045455,0.000330722497864374,0.00131789120020409,-0.321849245664067,0.15850090378024,0.49009750413463,0.1178539562748
"ME3",-0.0490293460606061,0.057426798,0.650417086766061,0.723005407729386,0.0640806115117511,0.790996589181632,0.934191655900938,NA
"MEA1",-0.443578089272727,-0.0448725485,0.000937385518071169,0.0031982533533168,-0.289232967734267,0.330181156530774,0.679138861070752,0.347954791435974
"MEAF6",-0.62609209060606,-0.160239372954545,2.53646618325695e-06,2.01511292200343e-05,-0.303232980064278,0.238887316561118,0.594502143249937,0.515673517340321
"MEAK7",-1.13324256139394,-0.254215698045455,8.17846917573654e-13,8.77644267577155e-11,-1.1459250887991,0.000158885339724706,0.0101712412465526,0.0111913617059695
"MECOM",1.09642074730303,0.454034459522727,0.000224246786577836,0.000946027287113727,0.414408950772943,0.507954057580163,0.803508066638843,0.622034741870487
"MECP2",0.558280644151514,0.120531851431818,1.28736401114479e-06,1.1198231551119e-05,0.528807197250651,0.0304032588569837,0.213506486543393,0.0527932451350846
"MECR",0.422066670212121,0.116323116886364,0.000301476912131128,0.00122025008691437,0.526137389708329,0.0477494552570005,0.270044919759864,0.246574124045153
"MED1",-0.0909112572727271,-0.0269342679545455,0.312756719274464,0.40404838113165,-0.172603805954688,0.401470837901336,0.736800424835255,NA
"MED10",0.13710103,0.0592444026818182,0.160688738780964,0.234296600892222,0.370696880051983,0.095735406491434,0.382637021453224,1
"MED11",0.669694194454545,0.196222321068182,2.64217381958198e-05,0.000150583458545965,1.17411616843711,0.000132335582177877,0.00929613933358079,0.753212403750058
"MED12",0.0465363031818181,0.0684500493409091,0.7034655287525,0.768571900466061,0.0566404152729062,0.834025685442413,0.949545157147877,NA
"MED12L",0.368935267515151,0.126999348727273,0.0278095746279588,0.0540868366284208,-0.390222886225377,0.265025014064229,0.619322806858888,1
"MED13",0.993945077727272,0.240055858977273,9.63235985190421e-07,8.7197560253249e-06,1.26370157954312,0.00293951125159083,0.0567570187863673,0.271399806549341
"MED13L",0.278314417393939,0.0605393173181818,0.146534684606384,0.216721946794746,0.114541082530698,0.792161202037272,0.934660990274176,0.588447182854449
"MED14",0.066211332090909,0.0731065471136364,0.69948142594521,0.765190217122001,0.132086059055985,0.725660331543165,0.907713002583429,NA
"MED14OS",0.331012815181818,0.10208178725,0.00215993285202602,0.00643939216180589,0.13777309651427,0.525388953717153,0.81526530349003,0.583783194500811
"MED15",0.236347435,0.0742768384772727,0.0466967768716507,0.0832534371426032,0.30916913305352,0.228881277189089,0.58153000289982,0.308112918820212
"MED15P9",0.175513949515151,0.0523999645909091,0.00495320307293584,0.0128508870881478,0.10276038415823,0.448868666182629,0.768485064309601,0.414517282289526
"MED16",-0.286611891333333,0.0971506730454545,0.129545916416389,0.195896689213426,-0.00975259207427306,0.981869875332822,0.995623513187674,0.965972828172259
"MED17",-0.0604086758484848,-0.0537043023863636,0.580423636079881,0.66109908520379,-0.448801489166911,0.0560278078064326,0.290596227559765,NA
"MED18",-0.146492761424242,-0.00916678293181817,0.135229623734269,0.203139322935095,-0.0462177217505645,0.840034834972934,0.951926896827406,0.684505082017546
"MED19",-0.101221119678788,-0.0303261258772727,0.47374191676386,0.563733346288434,0.16952691171301,0.591716167077468,0.849291156210357,1
"MED20",-0.318550886666666,-0.127066675909091,0.0154171952708216,0.0331261599463451,-0.653040415387366,0.0288339078967602,0.206720813000772,1
"MED21",0.320022275909091,0.01146800725,0.0335754681847705,0.0632836825318423,0.0567995172037241,0.868405928759187,0.961198116199409,0.822513863941586
"MED22",-0.24875392860606,-0.102177467545454,0.0159837057753192,0.0341195558608498,-0.219057022827785,0.319712084300268,0.670541304285231,0.119382660385253
"MED23",0.0871650498787878,0.0360114871363636,0.614225418728884,0.690756954918917,0.636244472551248,0.120804415731547,0.426762332166615,NA
"MED24",-0.373892722393939,0.00720238270454548,0.000243900277429201,0.00101827769784958,-0.25648467132877,0.254362725597174,0.608277268211383,0.314015341923308
"MED25",-0.238142599151515,-0.0305393122727273,0.334194753288117,0.426378835970112,-0.00226729775940622,0.996763014968849,0.999277845140266,0.990479243245499
"MED26",0.38382953330303,0.102772558204545,4.00144926261183e-06,2.98675110112113e-05,0.312749995229177,0.0792979441475274,0.347085423517432,0.185185171818805
"MED27",-0.0720448822121211,-0.03732359825,0.311032135886071,0.402234073871922,0.181295992839623,0.26227642369927,0.617297303432738,NA
"MED28",-0.238471670769697,-0.122490538740909,0.119866552709564,0.183363197214379,-0.196381342851923,0.57070535079637,0.838892673080261,0.176500327195771
"MED29",-0.209759478878788,-0.0935831750227273,0.0193714161028955,0.0401277127633459,0.164459416605202,0.376034829065119,0.71871755581777,1
"MED30",0.478135004818181,0.125963493659091,0.000160033425602554,0.000708439843230213,0.348714641938126,0.208302426961219,0.559675619336562,0.270677447950646
"MED31",-0.0388369509393938,-0.0317517574318182,0.77038578285069,0.824558359702109,0.798638311653689,0.00203602086841807,0.0454803615534183,NA
"MED4",-0.0663881999090908,-0.0284693646136364,0.340724611209932,0.432950974198983,0.103142648840886,0.507866818285005,0.803508066638843,NA
"MED6",-0.0489888496060606,-0.0128703057045455,0.731619879935794,0.792640786161478,-0.10827108251303,0.724155888023216,0.907141832122105,NA
"MED7",0.107508098593939,0.0627018451454546,0.30297401428318,0.394344491681435,0.281127965749135,0.244855257694712,0.600331116885256,1
"MED8",-0.274681226636363,-0.0485287400227273,0.032904275894542,0.0621887611052255,-0.431007007382185,0.0980851285352873,0.386815867012199,0.569117091328466
"MED9",0.0953579767757575,-0.00855124685454545,0.298570350708832,0.389705387163811,0.160893738819688,0.452431118475615,0.771513583071114,NA
"MEDAG",0.0790336177878788,0.0319556661136364,0.0934031514766853,0.149320579411934,-0.0279843850085416,0.794193449407019,0.935252817224491,NA
"MEF2A",0.923795673939392,0.241676377272727,1.93542710634999e-06,1.58721374255392e-05,1.08788044972045,0.00986084339082177,0.113336012169537,0.177620203698662
"MEF2C",-0.499012301818181,-0.212447172727273,0.0199668051074399,0.0411137906729706,0.0086551912346644,0.985504913591402,0.996697900674316,1
"MEF2C-AS1",0.0716274602424242,0.0489375605454546,0.263482017432798,0.3520297315855,0.16648022390517,0.24847514258417,0.602883547204681,NA
"MEF2D",0.987290364272726,0.272719024977273,7.79143250601784e-13,8.48908373295974e-11,1.38541682319323,8.48512896666226e-08,0.000124517341913238,0.403251640376111
"MEFV",-0.124854937636363,-0.0593592698636364,0.0813872126252202,0.132967938613081,0.0541873611859811,0.717784378263438,0.904857461500338,1
"MEG3",0.370514779363636,0.0629509946590909,0.000508019497403253,0.0019042928501047,0.198735167366606,0.390603161780788,0.729328540686258,0.463624183337743
"MEG8",0.121788194090909,0.0277874563409091,0.00534682246209568,0.0136891732020205,0.106089984898335,0.280223573793723,0.63431995106688,0.128897626816408
"MEG9",0.0547715426060605,0.0174404695909091,0.261190605640325,0.349569151632561,-0.0242593389421447,0.807257805316317,0.940617969208894,NA
"MEGF10",0.18755936760606,0.0684513569318182,0.00150874973797771,0.00475523465919733,0.101902385180546,0.443383768789573,0.764854455448272,0.456692638276666
"MEGF11",0.274874979666666,0.0868088788863636,0.000165537936375552,0.000730233966391224,0.148834866021648,0.349420973755832,0.697437601136161,0.45853614540641
"MEGF6",-1.25271845521212,-0.335421748954546,4.71483388240606e-09,9.58907405321729e-08,-1.02622646211392,0.00916985937968503,0.108669448975124,0.180800396254921
"MEGF8",-0.14189088730303,-0.03981121325,0.0263571096412641,0.0517568805875123,-0.0313834656075901,0.829352175701878,0.947609187379005,0.778819724056233
"MEGF9",-1.08231002075757,-0.260349810795455,9.52247938483184e-07,8.6459416353352e-06,-1.31828551040079,0.000229343384463353,0.0125722223902158,0.2180294787237
"MEI1",0.0298469332727272,0.0206628168636364,0.785049506754581,0.836146245224143,0.22249199138329,0.366548998331407,0.711269631228051,NA
"MEIG1",-0.0719115206969696,0.00363602406818181,0.236513912524715,0.322176092489972,-0.00162290889598489,0.991038715829917,0.998096197724386,NA
"MEIKIN",0.168752132775757,0.0571121596909091,0.0136046197850894,0.0298404535240945,0.251632881825579,0.0976953202507605,0.386348808139813,0.491138972210536
"MEIOB",0.139616837745454,0.0554142238727273,0.0118525287903508,0.0265816795124911,0.0390966255329352,0.736263209554126,0.912325533976996,0.719971987875738
"MEIOC",0.0949281149575756,0.0668048174181818,0.376417326815662,0.468219478922907,0.372497682169793,0.131599394625438,0.444536196239103,NA
"MEIS1",-0.485482354163636,-0.101197728922727,0.0104499855491221,0.0239333039879749,-0.875665426495244,0.0338203134424891,0.226121726225533,0.803701862663568
"MEIS2",-0.0906000121939393,-0.000850269945454552,0.195854233480888,0.275981642519871,0.116709690755792,0.472180251237655,0.783116594064936,NA
"MEIS3",0.223434722636363,0.0268635585681818,0.000406798847244765,0.00157605032346008,0.240207503123664,0.0933652614190987,0.378036470093504,0.0750679226997229
"MEIS3P1",0.617612679424242,0.0959928877045455,7.00527732691173e-06,4.79172637143498e-05,0.475208488929954,0.0863683410700576,0.362143318977239,0.230571999634207
"MELK",0.488756105575757,0.109351966363636,7.38949770135891e-05,0.000365622621437719,-0.0105209340097368,0.96432220411298,0.989651753251247,1
"MELTF",2.41710462469697,0.653928395113636,2.00318112061609e-15,6.8996665856059e-13,2.02428531306441,0.000102727212919657,0.00789114975503338,0.162516470168025
"MELTF-AS1",-0.0518290869393938,0.0737527119318182,0.659310655866316,0.730837220660533,-0.223492100079881,0.379481127972735,0.720596081226537,NA
"MEMO1",-0.129267208363636,-0.0337350132727273,0.0584523745261766,0.100519444194436,-0.0395257488599498,0.797211899939025,0.936392584169915,0.694232208150101
"MEN1",-0.582830069393939,-0.0711184194090909,0.000199524998032387,0.00085525016719824,-0.341720130466349,0.275746115512786,0.629657645078651,0.413688228505969
"MEOX1",-0.0446419387878787,-0.0274599950909091,0.513546204120304,0.600886482329138,-0.0167006992762271,0.915467656206338,0.977094458716018,NA
"MEOX2",-0.0134893035454545,0.00762643802272727,0.821469111392764,0.865929823054263,-0.0305562757558853,0.825480719931668,0.946722757668852,NA
"MEP1A",0.111549210939394,0.0247476988863636,0.0866566950710515,0.140299751572578,0.216567794348746,0.149997340289651,0.476725406400636,0.941455188476504
"MEP1B",0.0475809615151515,0.0333371621363636,0.439299142805205,0.530103022806417,-0.043446963482411,0.766014883095048,0.923240454830343,NA
"MEPCE",0.135897886909091,0.0186969539090909,0.0396099093941217,0.0725383427760456,0.424213474086405,0.00503252153789584,0.0763820166608143,1
"MEPE",0.027773520060606,0.0196106786818182,0.536928361911683,0.6222448129714,-0.162827394139351,0.110471445798836,0.409495503345652,NA
"MERTK",-0.0623008562121211,0.0669626494318182,0.764006927756507,0.819167944079942,0.399956763477729,0.376714438306364,0.719277506718129,NA
"MESD",-0.360584780587878,-0.126895493195454,0.000154205946116453,0.000686198787104991,-0.428032054961221,0.0275370134116227,0.202149508905192,0.187049698169125
"MESP1",0.0926929382424241,0.0174548067727273,0.186470994956223,0.265207332486856,0.115374301973752,0.463043160407344,0.778237579922779,NA
"MESP2",0.105638135545454,0.05263786025,0.056578227884325,0.0978163905820725,0.132113518929124,0.295633772765443,0.649445449789737,0.250623349673542
"MEST",-0.471126901030303,-0.155528693318182,0.0160147857026709,0.0341688229274191,-0.925973945526204,0.0383491318871567,0.241139575419882,0.965444858914236
"MET",2.61313236748485,0.672557942568182,1.97706166848055e-09,4.72261207275192e-08,1.98820820769017,0.019089282908256,0.166928324433575,0.239147533271024
"METAP1",-0.509108145333333,-0.135258995909091,2.09648823923086e-09,4.96897961695617e-08,-0.44696001155476,0.00526154837055453,0.0783545086842343,0.122072558351785
"METAP1D",-0.665610634757575,-0.119719439386364,8.95585087777348e-07,8.21672929223188e-06,-0.58537612519408,0.0257967942241465,0.195915133229704,0.120542709767125
"METAP2",0.0633021913333333,-0.00100788013636364,0.267954550475681,0.356877224984917,0.00977941465530176,0.942366586053777,0.98378169951009,NA
"METRN",0.0772042532121211,0.0326398772727273,0.286258785736189,0.376396550052109,-0.0787621016630217,0.622001215675556,0.86302618158349,NA
"METRNL",1.27120528124242,0.367548646704546,1.54127481507221e-08,2.59164753353284e-07,0.830358827762371,0.0328316086985803,0.222677229684318,0.346794070151429
"METTL1",0.149451041351515,0.0428311508045454,0.258275546906273,0.346471154229754,-0.191950103861741,0.516563243789114,0.808739594656637,1
"METTL13",-0.995742521454544,-0.281143305272727,5.58084445302806e-06,3.94762945658874e-05,-1.38683512222796,0.00317626032126029,0.0592738671268285,0.392764788433579
"METTL14",-0.753969608848484,-0.187348471545455,1.34696972020972e-07,1.62236539058537e-06,-0.387231467722946,0.0411264128084066,0.250357624151518,0.48640971309924
"METTL14-DT",0.139062665242424,0.0439371415227273,0.0688956628679906,0.115465930038137,0.0574436499247198,0.747915676943004,0.917599636971036,0.586922558800524
"METTL15",-0.679114223878787,-0.218585973909091,4.21596570091602e-06,3.12393988699034e-05,-0.358521157576506,0.236406073859369,0.591153595698692,0.472075322574163
"METTL16",-0.0741045167272726,-0.00622509063636363,0.6135038151043,0.690163513225114,0.0933924003847895,0.785131130219064,0.931309029055821,NA
"METTL17",-0.648098316757575,-0.142195695159091,2.886844282438e-07,3.13095782892146e-06,0.0208506689004063,0.923669824041311,0.979198227382953,1
"METTL18",-0.608794776254545,-0.175188642718182,1.81249538170105e-05,0.00010881596535346,-0.452498032892965,0.0881116032892594,0.365576702592216,0.256731413372428
"METTL21A",-0.368910182787879,-0.377780659272727,0.200263957865297,0.281135736274876,-2.04318463061249,0.00142077140319374,0.0373652380729093,1
"METTL21C",0.079696172090909,0.0285674188409091,0.182003325344774,0.25997598054663,-0.102753401545464,0.435650126073804,0.760446987273671,NA
"METTL21EP",0.079236634151515,0.0257235368409091,0.0296868132095302,0.0571085394189279,0.082971657544108,0.331425556292747,0.680256657414866,NA
"METTL22",0.297951851666666,0.151428846613636,0.0266607776559788,0.0522426965354585,0.322895661091214,0.260675525368124,0.615292495561179,0.0837175848547946
"METTL23",-0.361070639393939,-0.0822956662727273,7.22082568861022e-05,0.000358439638726805,-0.0775265866204857,0.649668158812607,0.877517127019811,0.785286926816828
"METTL25",-0.890992654969697,-0.1989633845,4.28156358780312e-10,1.29691901301469e-08,-0.483308301700531,0.032517223374067,0.221618163217079,0.457561968659585
"METTL25B",-0.280316070030303,-0.01697949475,0.0173077363866359,0.0364755462880302,-0.0182692947980759,0.943731337607038,0.984380337464318,0.934826088293472
"METTL26",-0.602319214454545,-0.166362999159091,4.97196318743372e-06,3.58582485199754e-05,-0.460105288514175,0.0869984590807443,0.363358516266242,0.23611055820153
"METTL27",0.17867183,0.0465451283181818,0.00274770121681521,0.0078645167517878,0.161699842674748,0.229819083324905,0.582941741822466,0.0949897212406222
